insertId,jsonPayload.message,"labels.""compute.googleapis.com/resource_name""",logName,receiveLocation,receiveTimestamp,resource.labels.instance_id,resource.labels.project_id,resource.labels.zone,resource.type,timestamp
8mqi8hf77n0sc,Mar  8 15:28:34 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-08 15:28:34.753180+00:00
1n3utj6e7pb0n,Mar  8 06:53:10 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-08 06:53:10.091751+00:00
1n3utj6e7pb0k,Mar  8 06:53:10 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-08 06:53:10.089569+00:00
nbwjfpf2rm865,Mar  7 01:46:31 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 01:46:31.856143+00:00
nbwjfpf2rm862,Mar  7 01:46:31 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 01:46:31.516499+00:00
wrs7b0f2mh80n,Mar  7 01:46:31 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 01:46:31.512315+00:00
1map67cf1qhpmi,Mar  6 19:40:10 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-06 19:40:10.392173+00:00
1map67cf1qhpmc,Mar  6 19:40:10 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-06 19:40:10.383203+00:00
gomo55f2c973j,Mar  5 23:51:47 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 23:51:48.027506+00:00
gomo55f2c9735,Mar  5 23:51:47 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 23:51:47.689575+00:00
